Biosample,colA,colB,colC,projectGoldId,biosampleGoldId,sequencingStrategy
SAMEA7723634,4692560,697959008,148.7373647,Gp0619582,Gb0315915,Targeted Gene Survey
SAMEA7723503,4693618,696520392,148.3973327,Gp0619454,Gb0315648,Targeted Gene Survey
SAMEA7723503,4693618,696520392,148.3973327,Gp0618742,Gb0315648,Metagenome
SAMEA7723741,4694558,698432205,148.7748591,Gp0619689,Gb0315694,Targeted Gene Survey
SAMEA7723741,4694558,698432205,148.7748591,Gp0618788,Gb0315694,Metagenome
SAMEA7723676,4695128,702890641,149.7063852,Gp0619624,Gb0315675,Targeted Gene Survey
SAMEA7723676,4695128,702890641,149.7063852,Gp0618769,Gb0315675,Metagenome
SAMEA7723661,4701794,699582332,148.790511,Gp0619609,Gb0315942,Targeted Gene Survey
SAMEA7723661,4701794,699582332,148.790511,Gp0619036,Gb0315942,Metagenome
SAMEA7723673,4708782,699551023,148.5630515,Gp0578165,Gb0297372,Metagenome
SAMEA7723673,4708782,699551023,148.5630515,Gp0619621,Gb0297372,Targeted Gene Survey
SAMEA7723903,4718680,692149859,146.6829408,Gp0619170,Gb0240120,Targeted Gene Survey
SAMEA7723903,4718680,692149859,146.6829408,Gp0452746,Gb0240120,Metagenome
SAMEA7723445,4720054,701612176,148.6449469,Gp0619156,Gb0240076,Targeted Gene Survey
SAMEA7723445,4720054,701612176,148.6449469,Gp0452702,Gb0240076,Metagenome
SAMEA7723466,4722226,698155921,147.844665,Gp0619419,Gb0315680,Targeted Gene Survey
SAMEA7723466,4722226,698155921,147.844665,Gp0618774,Gb0315680,Metagenome
SAMEA7724232,4732030,703118771,148.587133,Gp0618773,Gb0315679,Metagenome
SAMEA7724232,4732030,703118771,148.587133,Gp0620053,Gb0315679,Targeted Gene Survey
SAMEA7723698,4736258,703507641,148.536596,Gp0619646,Gb0315810,Targeted Gene Survey
SAMEA7723698,4736258,703507641,148.536596,Gp0618904,Gb0315810,Metagenome
SAMEA7723467,4740874,706229296,148.9660548,Gp0618775,Gb0315681,Metagenome
SAMEA7723467,4740874,706229296,148.9660548,Gp0619420,Gb0315681,Targeted Gene Survey
SAMEA7723852,4749236,711876008,149.8927423,Gp0618863,Gb0315769,Metagenome
SAMEA7723852,4749236,711876008,149.8927423,Gp0619752,Gb0315769,Targeted Gene Survey
SAMEA7723903,4750920,697012592,146.7110774,Gp0619170,Gb0240120,Targeted Gene Survey
SAMEA7723903,4750920,697012592,146.7110774,Gp0452746,Gb0240120,Metagenome
SAMEA7723427,4757580,709459657,149.1219605,Gp0577743,Gb0297330,Metagenome
SAMEA7723427,4757580,709459657,149.1219605,Gp0619396,Gb0297330,Targeted Gene Survey
SAMEA7724007,4759314,705494631,148.234521,Gp0619889,Gb0297439,Targeted Gene Survey
SAMEA7724007,4759314,705494631,148.234521,Gp0578384,Gb0297439,Metagenome
SAMEA7723958,4764698,708607967,148.7204366,Gp0619840,Gb0297418,Targeted Gene Survey
SAMEA7723958,4764698,708607967,148.7204366,Gp0578363,Gb0297418,Metagenome
SAMEA7723505,4771230,703491746,147.444526,Gp0619456,Gb0315650,Targeted Gene Survey
SAMEA7723505,4771230,703491746,147.444526,Gp0618744,Gb0315650,Metagenome
SAMEA7723491,4778212,710820792,148.7629247,Gp0577879,Gb0297345,Metagenome
SAMEA7723491,4778212,710820792,148.7629247,Gp0619442,Gb0297345,Targeted Gene Survey
SAMEA7723507,4781280,712081902,148.931228,Gp0618746,Gb0315652,Metagenome
SAMEA7723507,4781280,712081902,148.931228,Gp0619458,Gb0315652,Targeted Gene Survey
SAMEA7723457,4781848,710096065,148.4982511,Gp0619410,Gb0315867,Targeted Gene Survey
SAMEA7723457,4781848,710096065,148.4982511,Gp0618961,Gb0315867,Metagenome
SAMEA7723852,4790494,713099408,148.8571759,Gp0618863,Gb0315769,Metagenome
SAMEA7723852,4790494,713099408,148.8571759,Gp0619752,Gb0315769,Targeted Gene Survey
SAMEA7724062,4795936,706051360,147.2186785,Gp0578412,Gb0297467,Metagenome
SAMEA7724062,4795936,706051360,147.2186785,Gp0619944,Gb0297467,Targeted Gene Survey
SAMEA7723949,4800294,713796976,148.6985955,Gp0619184,Gb0239932,Targeted Gene Survey
SAMEA7723949,4800294,713796976,148.6985955,Gp0452558,Gb0239932,Metagenome
SAMEA7723643,4805480,714838473,148.7548534,Gp0619018,Gb0315924,Metagenome
SAMEA7723643,4805480,714838473,148.7548534,Gp0619591,Gb0315924,Targeted Gene Survey
SAMEA7723503,4807526,713672083,148.4489284,Gp0619454,Gb0315648,Targeted Gene Survey
SAMEA7723503,4807526,713672083,148.4489284,Gp0618742,Gb0315648,Metagenome
SAMEA7724062,4809116,708127041,147.2468206,Gp0578412,Gb0297467,Metagenome
SAMEA7724062,4809116,708127041,147.2468206,Gp0619944,Gb0297467,Targeted Gene Survey
SAMEA7723438,4816642,709115685,147.2220034,Gp0618847,Gb0315753,Metagenome
SAMEA7723438,4816642,709115685,147.2220034,Gp0619398,Gb0315753,Targeted Gene Survey
SAMEA7723734,4822464,711103103,147.4563839,Gp0618940,Gb0315846,Metagenome
SAMEA7723734,4822464,711103103,147.4563839,Gp0619682,Gb0315846,Targeted Gene Survey
SAMEA7723680,4823542,720783432,149.4303215,Gp0619628,Gb0315686,Targeted Gene Survey
SAMEA7723680,4823542,720783432,149.4303215,Gp0618780,Gb0315686,Metagenome
SAMEA7723420,4826196,716976420,148.559325,Gp0577620,Gb0297323,Metagenome
SAMEA7723420,4826196,716976420,148.559325,Gp0619389,Gb0297323,Targeted Gene Survey
SAMEA7723427,4826222,719831880,149.15018,Gp0577743,Gb0297330,Metagenome
SAMEA7723427,4826222,719831880,149.15018,Gp0619396,Gb0297330,Targeted Gene Survey
SAMEA7724310,4827292,717536086,148.6415336,Gp0619322,Gb0240024,Targeted Gene Survey
SAMEA7724310,4827292,717536086,148.6415336,Gp0452650,Gb0240024,Metagenome
SAMEA7723683,4828338,718745359,148.8597855,Gp0619631,Gb0315952,Targeted Gene Survey
SAMEA7723683,4828338,718745359,148.8597855,Gp0619046,Gb0315952,Metagenome
SAMEA7723914,4833338,718352911,148.6245967,Gp0618874,Gb0315780,Metagenome
SAMEA7723914,4833338,718352911,148.6245967,Gp0619807,Gb0315780,Targeted Gene Survey
SAMEA7724030,4840146,722870528,149.3489097,Gp0619912,Gb0297448,Targeted Gene Survey
SAMEA7724030,4840146,722870528,149.3489097,Gp0578393,Gb0297448,Metagenome
SAMEA7723431,4842414,719188002,148.5184873,Gp0619150,Gb0240118,Targeted Gene Survey
SAMEA7723431,4842414,719188002,148.5184873,Gp0452744,Gb0240118,Metagenome
SAMEA7723469,4844834,725917408,149.833288,Gp0618781,Gb0315687,Metagenome
SAMEA7723469,4844834,725917408,149.833288,Gp0619422,Gb0315687,Targeted Gene Survey
SAMEA7723854,4846424,720956965,148.7606047,Gp0618865,Gb0315771,Metagenome
SAMEA7723854,4846424,720956965,148.7606047,Gp0619754,Gb0315771,Targeted Gene Survey
SAMEA7723474,4847110,718858543,148.3066287,Gp0619427,Gb0315447,Targeted Gene Survey
SAMEA7723474,4847110,718858543,148.3066287,Gp0618541,Gb0315447,Metagenome
SAMEA7723469,4849876,721671259,148.8020022,Gp0618781,Gb0315687,Metagenome
SAMEA7723469,4849876,721671259,148.8020022,Gp0619422,Gb0315687,Targeted Gene Survey
SAMEA7724293,4850604,720773944,148.5946789,Gp0619305,Gb0240020,Targeted Gene Survey
SAMEA7724293,4850604,720773944,148.5946789,Gp0452646,Gb0240020,Metagenome
SAMEA7723538,4851762,719171438,148.2289193,Gp0619489,Gb0315896,Targeted Gene Survey
SAMEA7723538,4851762,719171438,148.2289193,Gp0618990,Gb0315896,Metagenome
SAMEA7723673,4856142,721748125,148.6258279,Gp0578165,Gb0297372,Metagenome
SAMEA7723673,4856142,721748125,148.6258279,Gp0619621,Gb0297372,Targeted Gene Survey
SAMEA7724161,4858130,722309506,148.6805635,Gp0619102,Gb0316008,Metagenome
SAMEA7724161,4858130,722309506,148.6805635,Gp0620016,Gb0316008,Targeted Gene Survey
SAMEA7723456,4860578,716265029,147.3621098,Gp0618960,Gb0315866,Metagenome
SAMEA7723456,4860578,716265029,147.3621098,Gp0619409,Gb0315866,Targeted Gene Survey
SAMEA7723410,4861706,723450780,148.80595,Gp0618952,Gb0315858,Metagenome
SAMEA7723410,4861706,723450780,148.80595,Gp0619379,Gb0315858,Targeted Gene Survey
SAMEA7723646,4874676,725534382,148.8374575,Gp0619021,Gb0315927,Metagenome
SAMEA7723646,4874676,725534382,148.8374575,Gp0619594,Gb0315927,Targeted Gene Survey
SAMEA7724030,4879994,728948426,149.3748611,Gp0619912,Gb0297448,Targeted Gene Survey
SAMEA7724030,4879994,728948426,149.3748611,Gp0578393,Gb0297448,Metagenome
SAMEA7723982,4882520,730616314,149.6391851,Gp0619061,Gb0315967,Metagenome
SAMEA7723982,4882520,730616314,149.6391851,Gp0619864,Gb0315967,Targeted Gene Survey
SAMEA7724188,4893058,727557684,148.6918169,Gp0619129,Gb0316035,Metagenome
SAMEA7724188,4893058,727557684,148.6918169,Gp0620043,Gb0316035,Targeted Gene Survey
SAMEA7723533,4893538,728377347,148.8447309,Gp0619484,Gb0315891,Targeted Gene Survey
SAMEA7723533,4893538,728377347,148.8447309,Gp0618985,Gb0315891,Metagenome
SAMEA7724371,4895538,727345855,148.5732222,Gp0618951,Gb0315857,Metagenome
SAMEA7724371,4895538,727345855,148.5732222,Gp0620086,Gb0315857,Targeted Gene Survey
SAMEA7723599,4895960,727839143,148.6611702,Gp0618852,Gb0315758,Metagenome
SAMEA7723599,4895960,727839143,148.6611702,Gp0619550,Gb0315758,Targeted Gene Survey
SAMEA7724350,4904154,726425532,148.1245352,Gp0578417,Gb0297472,Metagenome
SAMEA7724350,4904154,726425532,148.1245352,Gp0620065,Gb0297472,Targeted Gene Survey
SAMEA7723616,4905704,729073525,148.6175124,Gp0619167,Gb0240061,Targeted Gene Survey
SAMEA7723616,4905704,729073525,148.6175124,Gp0452687,Gb0240061,Metagenome
SAMEA7723897,4907908,730256083,148.7917221,Gp0578336,Gb0297391,Metagenome
SAMEA7723897,4907908,730256083,148.7917221,Gp0619797,Gb0297391,Targeted Gene Survey
SAMEA7724197,4910938,733167894,149.2928426,Gp0619214,Gb0240070,Targeted Gene Survey
SAMEA7724197,4910938,733167894,149.2928426,Gp0452696,Gb0240070,Metagenome
SAMEA7723403,4911676,730378208,148.7024405,Gp0619372,Gb0297317,Targeted Gene Survey
SAMEA7723403,4911676,730378208,148.7024405,Gp0577534,Gb0297317,Metagenome
SAMEA7723532,4916806,731540269,148.7836349,Gp0618984,Gb0315890,Metagenome
SAMEA7723532,4916806,731540269,148.7836349,Gp0619483,Gb0315890,Targeted Gene Survey
SAMEA7723685,4929962,733680166,148.8206534,Gp0619633,Gb0315954,Targeted Gene Survey
SAMEA7723685,4929962,733680166,148.8206534,Gp0619048,Gb0315954,Metagenome
SAMEA7723505,4931230,727486889,147.5264567,Gp0619456,Gb0315650,Targeted Gene Survey
SAMEA7723505,4931230,727486889,147.5264567,Gp0618744,Gb0315650,Metagenome
SAMEA7723731,4947394,729334187,147.4178501,Gp0618937,Gb0315843,Metagenome
SAMEA7723731,4947394,729334187,147.4178501,Gp0619679,Gb0315843,Targeted Gene Survey
SAMEA7724185,4949948,736330296,148.7551578,Gp0620040,Gb0316032,Targeted Gene Survey
SAMEA7724185,4949948,736330296,148.7551578,Gp0619126,Gb0316032,Metagenome
SAMEA7723513,4954032,739808816,149.3346866,Gp0619464,Gb0315871,Targeted Gene Survey
SAMEA7723513,4954032,739808816,149.3346866,Gp0618965,Gb0315871,Metagenome
SAMEA7723982,4965348,743105376,149.6582669,Gp0619061,Gb0315967,Metagenome
SAMEA7723982,4965348,743105376,149.6582669,Gp0619864,Gb0315967,Targeted Gene Survey
SAMEA7723638,4980074,739016037,148.3945895,Gp0619586,Gb0315919,Targeted Gene Survey
SAMEA7723638,4980074,739016037,148.3945895,Gp0619013,Gb0315919,Metagenome
SAMEA7723485,4980920,740267394,148.6206151,Gp0577831,Gb0297339,Metagenome
SAMEA7723485,4980920,740267394,148.6206151,Gp0619436,Gb0297339,Targeted Gene Survey
SAMEA7724172,4980962,738169012,148.1980814,Gp0619113,Gb0316019,Metagenome
SAMEA7724172,4980962,738169012,148.1980814,Gp0620027,Gb0316019,Targeted Gene Survey
SAMEA7723994,4982558,741510325,148.8212129,Gp0619073,Gb0315979,Metagenome
SAMEA7723994,4982558,741510325,148.8212129,Gp0619876,Gb0315979,Targeted Gene Survey
SAMEA7724013,4983584,679583614,136.3644345,Gp0618946,Gb0315852,Metagenome
SAMEA7724013,4983584,679583614,136.3644345,Gp0619895,Gb0315852,Targeted Gene Survey
SAMEA7724013,4991728,681046964,136.435111,Gp0618946,Gb0315852,Metagenome
SAMEA7724013,4991728,681046964,136.435111,Gp0619895,Gb0315852,Targeted Gene Survey
SAMEA7724203,5003088,746645278,149.2368869,Gp0452690,Gb0240064,Metagenome
SAMEA7724203,5003088,746645278,149.2368869,Gp0619220,Gb0240064,Targeted Gene Survey
SAMEA7723536,5004306,742849214,148.4420045,Gp0619487,Gb0315894,Targeted Gene Survey
SAMEA7723536,5004306,742849214,148.4420045,Gp0618988,Gb0315894,Metagenome
SAMEA7723680,5008566,748590741,149.4620897,Gp0619628,Gb0315686,Targeted Gene Survey
SAMEA7723680,5008566,748590741,149.4620897,Gp0618780,Gb0315686,Metagenome
SAMEA7724043,5008710,744418143,148.6247243,Gp0618555,Gb0315461,Metagenome
SAMEA7724043,5008710,744418143,148.6247243,Gp0619925,Gb0315461,Targeted Gene Survey
SAMEA7724382,5009716,745312055,148.7733147,Gp0620097,Gb0297484,Targeted Gene Survey
SAMEA7724382,5009716,745312055,148.7733147,Gp0578429,Gb0297484,Metagenome
SAMEA7723538,5011490,743312540,148.3216648,Gp0619489,Gb0315896,Targeted Gene Survey
SAMEA7723538,5011490,743312540,148.3216648,Gp0618990,Gb0315896,Metagenome
SAMEA7724347,5013316,747088726,149.0208728,Gp0452677,Gb0240051,Metagenome
SAMEA7724347,5013316,747088726,149.0208728,Gp0619349,Gb0240051,Targeted Gene Survey
SAMEA7723481,5014230,745657352,148.7082467,Gp0619432,Gb0297335,Targeted Gene Survey
SAMEA7723481,5014230,745657352,148.7082467,Gp0577799,Gb0297335,Metagenome
SAMEA7723966,5015106,749898291,149.5279045,Gp0619848,Gb0297426,Targeted Gene Survey
SAMEA7723966,5015106,749898291,149.5279045,Gp0578371,Gb0297426,Metagenome
SAMEA7724061,5018150,746525408,148.7650644,Gp0619943,Gb0297466,Targeted Gene Survey
SAMEA7724061,5018150,746525408,148.7650644,Gp0578411,Gb0297466,Metagenome
SAMEA7723600,5025718,747019682,148.6393948,Gp0618853,Gb0315759,Metagenome
SAMEA7723600,5025718,747019682,148.6393948,Gp0619551,Gb0315759,Targeted Gene Survey
SAMEA7723410,5026286,748160246,148.8495175,Gp0618952,Gb0315858,Metagenome
SAMEA7723410,5026286,748160246,148.8495175,Gp0619379,Gb0315858,Targeted Gene Survey
SAMEA7723727,5027574,737426534,146.6764157,Gp0618933,Gb0315839,Metagenome
SAMEA7723727,5027574,737426534,146.6764157,Gp0619675,Gb0315839,Targeted Gene Survey
SAMEA7723852,5030806,749136589,148.9098544,Gp0618863,Gb0315769,Metagenome
SAMEA7723852,5030806,749136589,148.9098544,Gp0619752,Gb0315769,Targeted Gene Survey
SAMEA7723942,5031642,746917986,148.444183,Gp0578353,Gb0297408,Metagenome
SAMEA7723942,5031642,746917986,148.444183,Gp0619830,Gb0297408,Targeted Gene Survey
SAMEA7724161,5034804,748885909,148.7418197,Gp0619102,Gb0316008,Metagenome
SAMEA7724161,5034804,748885909,148.7418197,Gp0620016,Gb0316008,Targeted Gene Survey
SAMEA7723878,5044068,749135715,148.5181633,Gp0578307,Gb0297387,Metagenome
SAMEA7723878,5044068,749135715,148.5181633,Gp0619778,Gb0297387,Targeted Gene Survey
SAMEA7723683,5046114,751433871,148.9133759,Gp0619631,Gb0315952,Targeted Gene Survey
SAMEA7723683,5046114,751433871,148.9133759,Gp0619046,Gb0315952,Metagenome
SAMEA7723616,5048130,750539019,148.6766424,Gp0619167,Gb0240061,Targeted Gene Survey
SAMEA7723616,5048130,750539019,148.6766424,Gp0452687,Gb0240061,Metagenome
SAMEA7724181,5050986,747741524,148.0387243,Gp0619122,Gb0316028,Metagenome
SAMEA7724181,5050986,747741524,148.0387243,Gp0620036,Gb0316028,Targeted Gene Survey
SAMEA7723449,5065238,752806784,148.6221939,Gp0619160,Gb0240081,Targeted Gene Survey
SAMEA7723449,5065238,752806784,148.6221939,Gp0452707,Gb0240081,Metagenome
SAMEA7724163,5076830,754769182,148.6693827,Gp0619104,Gb0316010,Metagenome
SAMEA7724163,5076830,754769182,148.6693827,Gp0620018,Gb0316010,Targeted Gene Survey
SAMEA7723919,5090012,705400520,138.5852371,Gp0619811,Gb0315421,Targeted Gene Survey
SAMEA7723919,5090012,705400520,138.5852371,Gp0618515,Gb0315421,Metagenome
SAMEA7723912,5097592,757634824,148.6260226,Gp0619805,Gb0315778,Targeted Gene Survey
SAMEA7723912,5097592,757634824,148.6260226,Gp0618872,Gb0315778,Metagenome
SAMEA7724191,5102118,742636589,145.5545695,Gp0620046,Gb0316038,Targeted Gene Survey
SAMEA7724191,5102118,742636589,145.5545695,Gp0619132,Gb0316038,Metagenome
SAMEA7724007,5103126,756722936,148.2861556,Gp0619889,Gb0297439,Targeted Gene Survey
SAMEA7724007,5103126,756722936,148.2861556,Gp0578384,Gb0297439,Metagenome
SAMEA7723919,5108046,707735048,138.5529903,Gp0619811,Gb0315421,Targeted Gene Survey
SAMEA7723919,5108046,707735048,138.5529903,Gp0618515,Gb0315421,Metagenome
SAMEA7723727,5114814,751050057,146.8381953,Gp0618933,Gb0315839,Metagenome
SAMEA7723727,5114814,751050057,146.8381953,Gp0619675,Gb0315839,Targeted Gene Survey
SAMEA7723400,5120438,759879682,148.4013051,Gp0577502,Gb0297314,Metagenome
SAMEA7723400,5120438,759879682,148.4013051,Gp0619369,Gb0297314,Targeted Gene Survey
SAMEA7723698,5128726,762126782,148.5996292,Gp0619646,Gb0315810,Targeted Gene Survey
SAMEA7723698,5128726,762126782,148.5996292,Gp0618904,Gb0315810,Metagenome
SAMEA7723450,5129278,761801688,148.5202572,Gp0619161,Gb0240082,Targeted Gene Survey
SAMEA7723450,5129278,761801688,148.5202572,Gp0452708,Gb0240082,Metagenome
SAMEA7723689,5135628,762936083,148.5575051,Gp0619637,Gb0315801,Targeted Gene Survey
SAMEA7723689,5135628,762936083,148.5575051,Gp0618895,Gb0315801,Metagenome
SAMEA7723438,5136670,757146387,147.4002393,Gp0618847,Gb0315753,Metagenome
SAMEA7723438,5136670,757146387,147.4002393,Gp0619398,Gb0315753,Targeted Gene Survey
SAMEA7724347,5142234,766536811,149.0668863,Gp0452677,Gb0240051,Metagenome
SAMEA7724347,5142234,766536811,149.0668863,Gp0619349,Gb0240051,Targeted Gene Survey
SAMEA7723402,5146894,764130711,148.4644352,Gp0577524,Gb0297316,Metagenome
SAMEA7723402,5146894,764130711,148.4644352,Gp0619371,Gb0297316,Targeted Gene Survey
SAMEA7723908,5147648,764416338,148.4981759,Gp0618868,Gb0315774,Metagenome
SAMEA7723908,5147648,764416338,148.4981759,Gp0619801,Gb0315774,Targeted Gene Survey
SAMEA7723511,5154886,766642979,148.7216165,Gp0619462,Gb0297353,Targeted Gene Survey
SAMEA7723511,5154886,766642979,148.7216165,Gp0577943,Gb0297353,Metagenome
SAMEA7724382,5160530,768016050,148.8250335,Gp0620097,Gb0297484,Targeted Gene Survey
SAMEA7724382,5160530,768016050,148.8250335,Gp0578429,Gb0297484,Metagenome
SAMEA7724203,5168252,771525119,149.281637,Gp0452690,Gb0240064,Metagenome
SAMEA7724203,5168252,771525119,149.281637,Gp0619220,Gb0240064,Targeted Gene Survey
SAMEA7723897,5177422,770620901,148.8425902,Gp0578336,Gb0297391,Metagenome
SAMEA7723897,5177422,770620901,148.8425902,Gp0619797,Gb0297391,Targeted Gene Survey
SAMEA7723966,5181908,774990729,149.557022,Gp0619848,Gb0297426,Targeted Gene Survey
SAMEA7723966,5181908,774990729,149.557022,Gp0578371,Gb0297426,Metagenome
SAMEA7723633,5196554,773167057,148.7845709,Gp0619581,Gb0315914,Targeted Gene Survey
SAMEA7723633,5196554,773167057,148.7845709,Gp0619008,Gb0315914,Metagenome
SAMEA7724061,5197982,773601309,148.8272389,Gp0619943,Gb0297466,Targeted Gene Survey
SAMEA7724061,5197982,773601309,148.8272389,Gp0578411,Gb0297466,Metagenome
SAMEA7723942,5205866,773097186,148.5050107,Gp0578353,Gb0297408,Metagenome
SAMEA7723942,5205866,773097186,148.5050107,Gp0619830,Gb0297408,Targeted Gene Survey
SAMEA7723707,5206728,772286957,148.324813,Gp0619655,Gb0315819,Targeted Gene Survey
SAMEA7723707,5206728,772286957,148.324813,Gp0618913,Gb0315819,Metagenome
SAMEA7723532,5208342,775184739,148.8352222,Gp0618984,Gb0315890,Metagenome
SAMEA7723532,5208342,775184739,148.8352222,Gp0619483,Gb0315890,Targeted Gene Survey
SAMEA7723606,5212016,771663018,148.0546142,Gp0618886,Gb0315792,Metagenome
SAMEA7723606,5212016,771663018,148.0546142,Gp0619557,Gb0315792,Targeted Gene Survey
SAMEA7723599,5212812,775277135,148.7253204,Gp0618852,Gb0315758,Metagenome
SAMEA7723599,5212812,775277135,148.7253204,Gp0619550,Gb0315758,Targeted Gene Survey
SAMEA7724343,5212848,778728853,149.3864492,Gp0452673,Gb0240047,Metagenome
SAMEA7724343,5212848,778728853,149.3864492,Gp0619345,Gb0240047,Targeted Gene Survey
SAMEA7724375,5218612,775160595,148.5376945,Gp0578422,Gb0297477,Metagenome
SAMEA7724375,5218612,775160595,148.5376945,Gp0620090,Gb0297477,Targeted Gene Survey
SAMEA7723682,5236898,779303619,148.810158,Gp0619630,Gb0297375,Targeted Gene Survey
SAMEA7723682,5236898,779303619,148.810158,Gp0578188,Gb0297375,Metagenome
SAMEA7723459,5237396,778200823,148.5854465,Gp0619412,Gb0315869,Targeted Gene Survey
SAMEA7723459,5237396,778200823,148.5854465,Gp0618963,Gb0315869,Metagenome
SAMEA7724139,5254758,778868347,148.2215446,Gp0619080,Gb0315986,Metagenome
SAMEA7724139,5254758,778868347,148.2215446,Gp0619994,Gb0315986,Targeted Gene Survey
SAMEA7724371,5266126,782702077,148.6295765,Gp0618951,Gb0315857,Metagenome
SAMEA7724371,5266126,782702077,148.6295765,Gp0620086,Gb0315857,Targeted Gene Survey
SAMEA7723660,5267686,782124970,148.4760045,Gp0619608,Gb0315941,Targeted Gene Survey
SAMEA7723660,5267686,782124970,148.4760045,Gp0619035,Gb0315941,Metagenome
SAMEA7723921,5287862,782408721,147.9631505,Gp0619813,Gb0315423,Targeted Gene Survey
SAMEA7723921,5287862,782408721,147.9631505,Gp0618517,Gb0315423,Metagenome
SAMEA7723995,5298242,787721960,148.6761005,Gp0619877,Gb0315980,Targeted Gene Survey
SAMEA7723995,5298242,787721960,148.6761005,Gp0619074,Gb0315980,Metagenome
SAMEA7724163,5304346,788922147,148.7312756,Gp0619104,Gb0316010,Metagenome
SAMEA7724163,5304346,788922147,148.7312756,Gp0620018,Gb0316010,Targeted Gene Survey
SAMEA7723428,5317022,788965415,148.3848318,Gp0619147,Gb0240111,Targeted Gene Survey
SAMEA7723428,5317022,788965415,148.3848318,Gp0452737,Gb0240111,Metagenome
SAMEA7723431,5324134,791061251,148.580267,Gp0619150,Gb0240118,Targeted Gene Survey
SAMEA7723431,5324134,791061251,148.580267,Gp0452744,Gb0240118,Metagenome
SAMEA7724351,5326870,795641207,149.3637365,Gp0578418,Gb0297473,Metagenome
