id	name	description	env_broad_scale	env_local_scale	env_medium	type	collection_date	depth	geo_loc_name	lat_lon	ecosystem	ecosystem_category	ecosystem_type	ecosystem_subtype	specific_ecosystem	add_date	community	depth2	habitat	identifier	location	mod_date	ncbi_taxonomy_name	sample_collection_site	part_of	alternative_identifiers	GOLD_sample_identifiers	INSDC_biosample_identifiers	host_name	nitrate	salinity	temp	subsurface_depth	env_package
gold:Gb0291766	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-866-Co1_10_5	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5882 -123.194', 'latitude': 44.5882, 'longitude': -123.194}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-866-Co1_10_5	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046530			Populus					
gold:Gb0291767	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-866-Co2_58_19	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5875 -123.1935', 'latitude': 44.5875, 'longitude': -123.1935}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-866-Co2_58_19	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044				Populus					
gold:Gb0291768	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-866-Co3_27_48	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.588 -123.1926', 'latitude': 44.588, 'longitude': -123.1926}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-866-Co3_27_48	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046615			Populus					
gold:Gb0291769	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-904-CL2_57_20	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1211 -123.2704', 'latitude': 46.1211, 'longitude': -123.2704}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-904-CL2_57_20	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046675			Populus					
gold:Gb0291770	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-904-CL3_91_3	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1216 -123.2716', 'latitude': 46.1216, 'longitude': -123.2716}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-904-CL3_91_3	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046683			Populus					
gold:Gb0291771	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-904-Co1_5_9	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5883 -123.1939', 'latitude': 44.5883, 'longitude': -123.1939}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-904-Co1_5_9	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046664			Populus					
gold:Gb0291772	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-904-Co2_51_17	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5876 -123.1936', 'latitude': 44.5876, 'longitude': -123.1936}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-904-Co2_51_17	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046810			Populus					
gold:Gb0291773	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-904-Co3_16_51	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5881 -123.1926', 'latitude': 44.5881, 'longitude': -123.1926}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-904-Co3_16_51	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046665			Populus					
gold:Gb0291774	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-905-CL1_32_20	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1211 -123.2694', 'latitude': 46.1211, 'longitude': -123.2694}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-905-CL1_32_20	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046476			Populus					
gold:Gb0291775	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-360-Co1_23_6	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.588 -123.1939', 'latitude': 44.588, 'longitude': -123.1939}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-360-Co1_23_6	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046525			Populus					
gold:Gb0291776	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-11047-CL1_23_5	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1216 -123.269', 'latitude': 46.1216, 'longitude': -123.269}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-11047-CL1_23_5	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046477			Populus					
gold:Gb0291777	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-11047-CL2_41_30	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1209 -123.2697', 'latitude': 46.1209, 'longitude': -123.2697}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-11047-CL2_41_30	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046531			Populus					
gold:Gb0291778	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-4579-CL1_25_23	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1211 -123.2691', 'latitude': 46.1211, 'longitude': -123.2691}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-4579-CL1_25_23	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046526			Populus					
gold:Gb0291779	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-4579-CL2_50_20	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1212 -123.2701', 'latitude': 46.1212, 'longitude': -123.2701}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-4579-CL2_50_20	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046559			Populus					
gold:Gb0291780	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-4579-Co1_14_4	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5881 -123.194', 'latitude': 44.5881, 'longitude': -123.194}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-4579-Co1_14_4	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046616			Populus					
gold:Gb0291781	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-4579-Co2_44_8	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5877 -123.1938', 'latitude': 44.5877, 'longitude': -123.1938}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-4579-Co2_44_8	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046684			Populus					
gold:Gb0291782	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-4579-Co3_14_51	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5881 -123.1926', 'latitude': 44.5881, 'longitude': -123.1926}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-4579-Co3_14_51	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046691			Populus					
gold:Gb0291783	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-7986-Co1_37_5	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5878 -123.1939', 'latitude': 44.5878, 'longitude': -123.1939}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-7986-Co1_37_5	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046692			Populus					
gold:Gb0291784	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-7986-Co2_68_28	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5874 -123.1932', 'latitude': 44.5874, 'longitude': -123.1932}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-7986-Co2_68_28	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300047320			Populus					
gold:Gb0291785	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-7986-Co3_31_39	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5879 -123.1929', 'latitude': 44.5879, 'longitude': -123.1929}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-7986-Co3_31_39	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300047469			Populus					
gold:Gb0291786	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-9591-CL1_34_16	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1212 -123.2695', 'latitude': 46.1212, 'longitude': -123.2695}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-9591-CL1_34_16	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300047319			Populus					
gold:Gb0291787	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-9591-CL2_56_12	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1214 -123.2703', 'latitude': 46.1214, 'longitude': -123.2703}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-9591-CL2_56_12	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300047444			Populus					
gold:Gb0291788	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - GW-9591-CL3_98_5	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1215 -123.2719', 'latitude': 46.1215, 'longitude': -123.2719}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-9591-CL3_98_5	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300047321			Populus					
gold:Gb0291789	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-9591-Co1_16_8	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5881 -123.1939', 'latitude': 44.5881, 'longitude': -123.1939}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-9591-Co1_16_8	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300047445			Populus					
gold:Gb0291790	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - GW-9591-Co2_62_24	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5875 -123.1933', 'latitude': 44.5875, 'longitude': -123.1933}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	GW-9591-Co2_62_24	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300049459			Populus					
