id_x	name	description	env_broad_scale	env_local_scale	env_medium	type	collection_date	depth	geo_loc_name	lat_lon	ecosystem	ecosystem_category	ecosystem_type	ecosystem_subtype	specific_ecosystem	add_date	community	depth2	habitat	identifier	location	mod_date	ncbi_taxonomy_name	sample_collection_site	part_of	alternative_identifiers	GOLD_sample_identifiers	INSDC_biosample_identifiers	host_name	nitrate	salinity	temp	subsurface_depth	env_package	id_y
gold:Gb0195845	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.174b1f21	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.174b1f21	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031736		BIOSAMPLE:SAMN11532489							BIOSAMPLE:SAMN11532489
gold:Gb0195846	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.174b1f22	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.174b1f22	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031747		BIOSAMPLE:SAMN11528590							BIOSAMPLE:SAMN11528590
gold:Gb0195847	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.174b1f23	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.174b1f23	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031794		BIOSAMPLE:SAMN11532133							BIOSAMPLE:SAMN11532133
gold:Gb0195848	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.084b2f17	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.084b2f17	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032063		BIOSAMPLE:SAMN11533384							BIOSAMPLE:SAMN11533384
gold:Gb0195849	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.084b2f18	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.084b2f18	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032060		BIOSAMPLE:SAMN11532885							BIOSAMPLE:SAMN11532885
gold:Gb0195850	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.084b2f19	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.084b2f19	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032052		BIOSAMPLE:SAMN11532584							BIOSAMPLE:SAMN11532584
gold:Gb0195851	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.084b2f20	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.084b2f20	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032025		BIOSAMPLE:SAMN11532491							BIOSAMPLE:SAMN11532491
gold:Gb0195852	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.084b2f21	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.084b2f21	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031780		BIOSAMPLE:SAMN11532404							BIOSAMPLE:SAMN11532404
gold:Gb0195853	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.084b2f22	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.084b2f22	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031768		BIOSAMPLE:SAMN10864296							BIOSAMPLE:SAMN10864296
gold:Gb0195854	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.171b2f17	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.171b2f17	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032064		BIOSAMPLE:SAMN11533380							BIOSAMPLE:SAMN11533380
gold:Gb0195855	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.171b2f18	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.171b2f18	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031845		BIOSAMPLE:SAMN11533352							BIOSAMPLE:SAMN11533352
gold:Gb0195856	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.171b2f19	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.171b2f19	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031846		BIOSAMPLE:SAMN11532312							BIOSAMPLE:SAMN11532312
gold:Gb0195857	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.171b2f20	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.171b2f20	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032065		BIOSAMPLE:SAMN11532883							BIOSAMPLE:SAMN11532883
gold:Gb0195858	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.176b2f18	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.176b2f18	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032066		BIOSAMPLE:SAMN11532403							BIOSAMPLE:SAMN11532403
gold:Gb0195859	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.176b2f19	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.176b2f19	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031572		BIOSAMPLE:SAMN10864289							BIOSAMPLE:SAMN10864289
gold:Gb0195860	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.176b2f20	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.176b2f20	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031543		BIOSAMPLE:SAMN10864292							BIOSAMPLE:SAMN10864292
gold:Gb0195861	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.176b2f21	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.176b2f21	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031835		BIOSAMPLE:SAMN11533373							BIOSAMPLE:SAMN11533373
gold:Gb0195862	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.176b2f22	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.176b2f22	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300032090		BIOSAMPLE:SAMN11532914							BIOSAMPLE:SAMN11532914
gold:Gb0195863	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.178b2f15	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.178b2f15	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300033290		BIOSAMPLE:SAMN11529941							BIOSAMPLE:SAMN11529941
gold:Gb0195864	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.178b2f16	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.178b2f16	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031897		BIOSAMPLE:SAMN11532585							BIOSAMPLE:SAMN11532585
gold:Gb0195865	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.178b2f17	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.178b2f17	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031770		BIOSAMPLE:SAMN11532110							BIOSAMPLE:SAMN11532110
gold:Gb0195866	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico - GRE.SIPMG.178b2f18	Tropical soil microbial communities from Luquillo Experimental Forest, Puerto Rico. Metagenome - Stable Isotope Probing	{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:01001803'}	{'has_raw_value': 'ENVO:00005778'}	nmdc:Biosample	{'has_raw_value': '2016-01-26'}	{'has_raw_value': '0.0', 'has_numeric_value': 0.0, 'has_unit': 'meter'}	{'has_raw_value': 'Puerto Rico: Rio Grande'}	{'has_raw_value': '18.321 -65.8172', 'latitude': 18.321, 'longitude': -65.8172}	Environmental	Terrestrial	Soil	Unclassified	Forest Soil	2018-10-26	microbial communities		soil	GRE.SIPMG.178b2f18	El Verde, Luquillo Experimental Forest, Puerto Rico	2021-06-16	soil metagenome	forest soil	gold:Gs0128850	img.taxon:3300031894		BIOSAMPLE:SAMN11532136							BIOSAMPLE:SAMN11532136
